,t,Af_R1,Af_R2,Af_R3,Af_R5,Af_R6,Af_R7,Af_R8,Af_R9,Af_R11,Af_R12,Af_R13,Af_R14,Af_R15,Ar_R1,Ar_R2,Ar_R3,Ar_R5,Ar_R6,Ar_R7,Ar_R8,Ar_R9,Ar_R11,Ar_R12,Ar_R13,Ar_R14,Ar_R15,v_R1,v_R2,v_R3,v_R5,v_R6,v_R7,v_R8,v_R9,v_R11,v_R12,v_R13,v_R14,v_R15,mu_H,mu_Ke,mu_Ki,mu_Nae,mu_Nai,mu_MgATP,mu_MgADP,mu_P_i,v_H,v_Ke,v_Ki,v_Nae,v_Nai,v_MgATP,v_MgADP,v_P_i,mu_P1,mu_P2,mu_P3,mu_P5,mu_P6,mu_P7,mu_P8,mu_P9,mu_P11,mu_P12,mu_P13,mu_P14,mu_P15,v_P1,v_P2,v_P3,v_P5,v_P6,v_P7,v_P8,v_P9,v_P11,v_P12,v_P13,v_P14,v_P15,V_mem,I_mem
1427,142.69999999999618,-3975.501481972764,-19186.28896529086,1439.7796592752384,3819.164848400498,3935.6788665621134,12851.142313661678,12267.26402939277,9522.072594541936,-2011.1023311169665,-5500.700427465204,-5500.932082401678,21717.06417751513,21716.501865554488,-44823.63010788686,-25387.51416194355,1439.2594911549077,3815.324664327633,-19898.234460292573,12267.26402939277,11473.688278314008,9519.130270072497,-2013.4141697692046,-5500.932082401678,-45051.76882342866,21716.501865554488,-3975.501481972764,70.68716030607533,70.68716030606257,70.68716383384097,70.6874033991882,70.68726168427368,70.68784002405285,70.68801660904161,70.68802700956776,70.68800435129894,70.68777832208387,70.68721417466698,70.68716388709599,70.68716030607851,-24692.32110947245,-3487.2862576959988,-25637.341142595993,4021.4731717467325,1189.9526786227952,17535.432485339614,-32749.376773954253,-16383.946231983447,70.68721417466698,-141.37578267338282,141.3743206121379,212.06407062817715,-212.06197063221737,-70.68716388709599,70.68726168427368,70.68721417466698,-3975.501481972764,-19186.28896529086,249.82698065244313,1439.2594911549077,3935.6788665621134,12851.142313661678,12267.26402939277,9522.072594541936,1476.1839265790322,-2013.4141697692046,-5500.932082401678,4181.631692175515,21716.501865554488,3.183231456205249e-12,1.27613475342514e-11,-3.5277784036225057e-06,-0.00023956534722913148,0.0001417149145197527,-0.0005783397791674361,-0.0001765849887647164,-1.0400526150533551e-05,2.2658268818531724e-05,0.00022602921507086648,0.0005641474168953664,5.028757098557435e-05,3.581017480769333e-06,0.022699999999996286,-6820336.851650375
1428,142.79999999999617,-3975.1018684832698,-19185.937116888992,1439.6495017135153,3819.034583896533,3936.0780061808655,12846.202544784013,12260.964930762355,9522.472204355208,-2010.7027212422797,-5500.300817543559,-5500.532472476674,21717.46379101082,21716.901479050237,-44823.278259484985,-25387.644319505274,1439.1292266509424,3815.1936092228852,-19903.17422917024,12260.964930762355,11464.969573202281,9519.529879947184,-2013.0145598475603,-5500.532472476674,-45051.36920993916,21716.901479050237,-3975.1018684832698,70.69812111575561,70.69812111574291,70.6981246630256,70.69837203677996,70.69822360864146,70.69880001293008,70.69897479773292,70.69898637778994,70.69896375715457,70.69873810438575,70.69817489475228,70.69812469035148,70.69812111575884,-24692.32110947245,-3487.2862576959988,-25637.341142595993,4021.4731717467325,1189.9526786227952,17535.432485339614,-32749.376773954253,-16383.946231983447,70.69817489475228,-141.39770186154033,141.39624223149852,212.0969475533128,-212.0948687365855,-70.69812469035148,70.69822360864146,70.69817489475228,-3975.1018684832698,-19185.937116888992,249.69682309072005,1439.1292266509424,3936.0780061808655,12846.202544784013,12260.964930762355,9522.472204355208,1476.583536453719,-2013.0145598475603,-5500.532472476674,4182.0313056712075,21716.901479050237,3.225864020350855e-12,1.2704504115390591e-11,-3.5472826880322827e-06,-0.00024737375436245657,0.00014842813850179937,-0.0005764042886227116,-0.00017478480283728004,-1.1580057019955348e-05,2.2620635363068686e-05,0.00022565276881891805,0.0005632096334693415,5.0204400807274396e-05,3.5745926396657524e-06,0.022799999999996278,-6821394.208943075
1429,142.89999999999617,-3974.7029813269633,-19185.585985722697,1439.518619654643,3818.903594873802,3936.4764211371357,12841.269880838974,12254.671400045769,9522.871087846876,-2010.303837689391,-5499.90193394386,-5500.133588873626,21717.862678173326,21717.300366212792,-44822.92712831869,-25387.775201564145,1438.9982376282114,3815.0618294556557,-19908.106893115277,12254.671400045769,11456.25014176895,9519.928763500073,-2012.6156762478618,-5500.133588873626,-45050.97032278286,21717.300366212792,-3974.7029813269633,70.70906369814733,70.70906369813464,70.7090672648645,70.70932214660532,70.70916730207658,70.70974177684957,70.70991479573566,70.70992752294953,70.70990493984782,70.70967966232544,70.70911738781302,70.7090672670041,70.70906369815053,-24692.32110947245,-3487.2862576959988,-25637.341142595993,4021.4731717467325,1189.9526786227952,17535.432485339614,-32749.376773954253,-16383.946231983447,70.70911738781302,-141.41958460217325,141.418127396282,212.1297698416347,-212.12771155807513,-70.7090672670041,70.70916730207658,70.70911738781302,-3974.7029813269633,-19185.585985722697,249.56594103184776,1438.9982376282114,3936.4764211371357,12841.269880838974,12254.671400045769,9522.871087846876,1476.9824200066078,-2012.6156762478618,-5500.133588873626,4182.430192833712,21717.300366212792,3.197442310920451e-12,1.269029326067539e-11,-3.5667298590169594e-06,-0.0002548817408154491,0.00015484452873693044,-0.0005744747729892197,-0.00017301888608756144,-1.2727213871244203e-05,2.2583101710438314e-05,0.00022527752237522236,0.0005622745124185258,5.012080892186077e-05,3.5688535717781633e-06,0.022899999999996274,-6822449.809318265
1430,142.99999999999616,-3974.304818197637,-19185.235569488275,1439.387015394671,3818.7718836283466,3936.8741137315465,12836.344328949179,12248.38345012972,9523.269247323087,-2009.9056781521488,-5499.503774359956,-5499.73542928638,21718.26084130885,21717.698529348367,-44822.576712084265,-25387.906805824117,1438.8665263827559,3814.929327326566,-19913.032445005076,12248.38345012972,11447.529986320162,9520.326923037315,-2012.217516663957,-5499.73542928638,-45050.57215965353,21717.698529348367,-3974.304818197637,70.71998810754158,70.719988107529,70.71999169367753,70.72025369792655,70.72009281888984,70.72066537009226,70.72083667282226,70.72085049934726,70.72082795368146,70.72060304958539,70.72004170813901,70.71999167063703,70.7199881075448,-24692.32110947245,-3487.2862576959988,-25637.341142595993,4021.4731717467325,1189.9526786227952,17535.432485339614,-32749.376773954253,-16383.946231983447,70.72004170813901,-141.44143100326687,141.4399762150706,212.1625376715168,-212.16049908953062,-70.71999167063703,70.72009281888984,70.72004170813901,-3974.304818197637,-19185.235569488275,249.43433677187573,1438.8665263827559,3936.8741137315465,12836.344328949179,12248.38345012972,9523.269247323087,1477.38057954385,-2012.217516663957,-5499.73542928638,4182.828355969235,21717.698529348367,3.211653165635653e-12,1.2576606422953773e-11,-3.5861485230270773e-06,-0.0002620042490235619,0.00016087903671291315,-0.0005725512024241652,-0.00017130272999565932,-1.3826525005811163e-05,2.2545665800066672e-05,0.00022490409607200945,0.0005613414463851996,5.003750197829504e-05,3.5630922354812355e-06,0.02299999999999627,-6823503.658975045
1431,143.09999999999616,-3973.907376796572,-19184.88586588955,1439.254691221894,3818.639452448456,3937.271086257264,12831.425896195402,12242.101093893338,9523.666685082504,-2009.5082403318925,-5499.106336493183,-5499.337991416279,21718.65828271611,21718.095970755676,-44822.22700848554,-25388.039129996894,1438.7340952028655,3814.796105128784,-19917.95087775885,12242.101093893338,11438.809109154578,9520.724360857572,-2011.8200787971844,-5499.337991416279,-45050.17471825247,21718.095970755676,-3973.907376796572,70.73089439807704,70.73089439806436,70.73089800365102,70.73116665434321,70.73100021323981,70.73157084678591,70.7317404998473,70.7317553610322,70.73173285274827,70.73150832150833,70.73094790986754,70.73089795534989,70.7308943980802,-24692.32110947245,-3487.2862576959988,-25637.341142595993,4021.4731717467325,1189.9526786227952,17535.432485339614,-32749.376773954253,-16383.946231983447,70.73094790986754,-141.4632411742566,141.4617887961414,212.1952512219117,-212.19323131233745,-70.73089795534989,70.73100021323981,70.73094790986754,-3973.907376796572,-19184.88586588955,249.3020125990987,1438.7340952028655,3937.271086257264,12831.425896195402,12242.101093893338,9523.666685082504,1477.7780173641063,-2011.8200787971844,-5499.337991416279,4183.225797376495,21718.095970755676,3.154809746774845e-12,1.2676082405960187e-11,-3.605586655908155e-06,-0.0002686506921918408,0.0001664411034028035,-0.0005706335461042045,-0.00016965306139127279,-1.4861184894243706e-05,2.2508283933575512e-05,0.00022453123993670943,0.0005604116407909032,4.9954517649553054e-05,3.5572696930330494e-06,0.023099999999996266,-6824555.764181164
1432,143.19999999999615,-3973.5106548325325,-19184.536872637844,1439.121649416861,3818.506303614674,3937.6673410000058,12826.514589616845,12235.824344208504,9524.063403416305,-2009.111521937441,-5498.70961805236,-5498.941272972139,21719.055004686343,21718.492692725962,-44821.87801523384,-25388.17217180193,1438.6009463690834,3814.6621651480255,-19922.862184337406,12235.824344208504,11430.08751256338,9521.121079252023,-2011.423360356362,-5498.941272972139,-45049.77799628843,21718.492692725962,-3973.5106548325325,70.74178262373972,70.74178262372708,70.74178624843748,70.74206097388797,70.74188953913286,70.74245826090619,70.74262634878383,70.74264216204242,70.7426196910072,70.74239553159224,70.74183604698345,70.74178617459671,70.74178262374285,-24692.32110947245,-3487.2862576959988,-25637.341142595993,4021.4731717467325,1189.9526786227952,17535.432485339614,-32749.376773954253,-16383.946231983447,70.74183604698345,-141.48501522259943,141.4835652474668,212.22791067286866,-212.22590819621342,-70.74178617459671,70.74188953913286,70.74183604698345,-3973.5106548325325,-19184.536872637844,249.16897079406573,1438.6009463690834,3937.6673410000058,12826.514589616845,12235.824344208504,9524.063403416305,1478.1747357585577,-2011.423360356362,-5498.941272972139,4183.62251934673,21718.492692725962,3.126388037344441e-12,1.2647660696529783e-11,-3.6247104020503684e-06,-0.0002747254504953389,0.00017143475511716133,-0.0005687217733338912,-0.00016808787763977762,-1.5813258585239964e-05,2.247103520858218e-05,0.00022415941496944924,0.0005594846087859651,4.9872386739480135e-05,3.5508538616113583e-06,0.02319999999999626,-6825606.131276844
1433,143.29999999999615,-3973.1146500217487,-19184.188587451965,1438.987892252379,3818.372439399798,3938.062880238055,12821.610416211404,12229.553213940206,9524.459404608204,-2008.7155206850832,-5498.313616753778,-5498.545271670247,21719.45100950332,21718.888697542992,-44821.52973004796,-25388.30592896641,1438.4670821542077,3814.527509662575,-19927.766357742847,12229.553213940206,11421.365198830279,9521.51708050438,-2011.0273590577788,-5498.545271670247,-45049.38199147765,21718.888697542992,-3973.1146500217487,70.75265283836323,70.75265283835061,70.75265648240119,70.75293660874873,70.75276085042312,70.75332766627531,70.75349429275822,70.75351095621905,70.75348852231225,70.75326473315062,70.75270617331904,70.75265638292906,70.75265283836644,-24692.32110947245,-3487.2862576959988,-25637.341142595993,4021.4731717467325,1189.9526786227952,17535.432485339614,-32749.376773954253,-16383.946231983447,70.75270617331904,-141.50675325546285,141.50530567671385,212.26051620519632,-212.25852969989865,-70.75265638292906,70.75276085042312,70.75270617331904,-3973.1146500217487,-19184.188587451965,249.03521362958367,1438.4670821542077,3938.062880238055,12821.610416211404,12229.553213940206,9524.459404608204,1478.5707370109155,-2011.0273590577788,-5498.545271670247,4184.018524163706,21718.888697542992,3.211653165635653e-12,1.261923898709938e-11,-3.6440505795098943e-06,-0.0002801263475333826,0.00017575832561078641,-0.0005668158521956457,-0.0001666264829083275,-1.6663460826293885e-05,2.2433906792684866e-05,0.00022378916163745544,0.000558559831574712,4.9790389979875727e-05,3.5445626167529554e-06,0.02329999999999625,-6826654.766676481
1434,143.39999999999614,-3972.7193600879095,-19183.841008058214,1438.8534219935143,3818.2378620688914,3938.4577062422723,12816.71338293596,12223.287715946886,9524.85469093445,-2008.3202342985671,-5497.918330321179,-5498.14998523435,21719.84629944335,21719.28398748307,-44821.182150654204,-25388.440399225274,1438.3325048233012,3814.3921409432924,-19932.663391018294,12223.287715946886,11412.642170231526,9521.912366890896,-2010.6320726251804,-5498.14998523435,-45048.98670154381,21719.28398748307,-3972.7193600879095,70.76350509562864,70.76350509561593,70.76350875870531,70.7637935052015,70.76361420081253,70.76417911656351,70.76434440608796,70.7643617971734,70.76433940025952,70.76411598041935,70.763558342554,70.76350863496299,70.76350509563171,-24692.32110947245,-3487.2862576959988,-25637.341142595993,4021.4731717467325,1189.9526786227952,17535.432485339614,-32749.376773954253,-16383.946231983447,70.763558342554,-141.52845538067885,141.52701019124459,212.29306800043474,-212.29109576910832,-70.76350863496299,70.76361420081253,70.763558342554,-3972.7193600879095,-19183.841008058214,248.900743370719,1438.3325048233012,3938.4577062422723,12816.71338293596,12223.287715946886,9524.85469093445,1478.9660233974316,-2010.6320726251804,-5498.14998523435,4184.413814103737,21719.28398748307,3.069544618483633e-12,1.2718714970105793e-11,-3.663089387373475e-06,-0.0002847464961917012,0.00017930438897906242,-0.0005649157509850511,-0.00016528952444616607,-1.73910854357473e-05,2.239691387728726e-05,0.00022341984016804872,0.0005576378653415759,4.9707591017522645e-05,3.539331274282631e-06,0.023399999999996247,-6827701.676871734
1435,143.49999999999613,-3972.32478276215,-19183.494132190353,1438.7182408976012,3818.1025738792796,3938.8518212761032,12811.823496706666,12217.027863080808,9525.249264663847,-2007.9256605090848,-5497.523756485758,-5497.755411395642,21720.2408767753,21719.678564815073,-44820.83527478635,-25388.575580321187,1438.1972166336893,3814.256061253623,-19937.553277247585,12217.027863080808,11403.918429035923,9522.306940680379,-2010.2374987897595,-5497.755411395642,-45048.59212421805,21719.678564815073,-3972.32478276215,70.7743394490645,70.77433944905184,70.77434313122475,70.77463160345725,70.77444964385077,70.77501266528793,70.7751767643171,70.77519473836355,70.77517237841646,70.77494932744982,70.77439260821556,70.77434298260317,70.77433944906758,-24692.32110947245,-3487.2862576959988,-25637.341142595993,4021.4731717467325,1189.9526786227952,17535.432485339614,-32749.376773954253,-16383.946231983447,70.77439260821556,-141.55012170586627,141.54867889811635,212.3255662410442,-212.32360633813926,-70.77434298260317,70.77444964385077,70.77439260821556,-3972.32478276215,-19183.494132190353,248.76556227480597,1438.1972166336893,3938.8518212761032,12811.823496706666,12217.027863080808,9525.249264663847,1479.360597186914,-2010.2374987897595,-5497.755411395642,4184.8083914356885,21719.678564815073,3.083755473198835e-12,1.2661871551244985e-11,-3.6821729167968442e-06,-0.0002884722324978384,0.000181959606479154,-0.0005630214371592501,-0.00016409902916336705,-1.7974046457425175e-05,2.2359947095651478e-05,0.00022305096663899349,0.0005567192342539329,4.9625612390968854e-05,3.5335355903498566e-06,0.023499999999996243,-6828746.8684339505
1436,143.59999999999613,-3971.930915783039,-19183.147957589616,1438.5823512142438,3817.9665770805605,3939.2452275955925,12806.94076439923,12210.773668188407,9525.643128057767,-2007.5317970552667,-5497.129892986143,-5497.3615478927495,21720.634743760602,21720.07243180043,-44820.48910018561,-25388.711470004546,1438.06121983497,3814.1192728496126,-19942.436009555022,12210.773668188407,11395.193977504843,9522.700804134198,-2009.8436352901444,-5497.3615478927495,-45048.19825723894,21720.07243180043,-3971.930915783039,70.78515595204686,70.78515595203422,70.78515965325612,70.78545083759464,70.7852672329354,70.7858283658138,70.78599144425172,70.7860098332148,70.78598751007355,70.78576482635646,70.78520902367845,70.7851594792391,70.78515595205002,-24692.32110947245,-3487.2862576959988,-25637.341142595993,4021.4731717467325,1189.9526786227952,17535.432485339614,-32749.376773954253,-16383.946231983447,70.78520902367845,-141.57175233643,141.57031190408108,212.35801111068133,-212.35606132844538,-70.7851594792391,70.7852672329354,70.78520902367845,-3971.930915783039,-19183.147957589616,248.62967259144858,1438.06121983497,3939.2452275955925,12806.94076439923,12210.773668188407,9525.643128057767,1479.754460640732,-2009.8436352901444,-5497.3615478927495,4185.20225842099,21720.07243180043,3.154809746774845e-12,1.2647660696529783e-11,-3.701221899632401e-06,-0.0002911843385220436,0.00018360465924160962,-0.0005611328784027592,-0.00016307843792162657,-1.838896308470339e-05,2.2323141251945344e-05,0.0002226837170979934,0.0005558026780079217,4.954443934934716e-05,3.5271890794774663e-06,0.023599999999996235,-6829790.348017041
1437,143.69999999999612,-3971.537756896572,-19182.802482004674,1438.4457551853202,3817.829873914605,3939.637927449394,12802.065192849228,12204.525144110683,9526.036283370155,-2007.1386416831665,-5496.736737568389,-5496.968392471727,21721.02790265326,21720.465590693133,-44820.14362460066,-25388.848066033468,1437.9245166690146,3813.9817779799137,-19947.311581105023,12204.525144110683,11386.468817892232,9523.093959506297,-2009.4504798723901,-5496.968392471727,-45047.80509835247,21720.465590693133,-3971.537756896572,70.79595465779921,70.79595465778662,70.79595837796252,70.7962511353877,70.79606702131166,70.79662627135262,70.79678852399789,70.79680713493354,70.79678484851178,70.79656253091395,70.79600764216477,70.79595817974507,70.79595465780234,-24692.32110947245,-3487.2862576959988,-25637.341142595993,4021.4731717467325,1189.9526786227952,17535.432485339614,-32749.376773954253,-16383.946231983447,70.79600764216477,-141.59334737942572,141.59190931558584,212.39040279386498,-212.38846064873792,-70.79595817974507,70.79606702131166,70.79600764216477,-3971.537756896572,-19182.802482004674,248.49307656252492,1437.9245166690146,3939.637927449394,12802.065192849228,12204.525144110683,9526.036283370155,1480.1476160128323,-2009.4504798723901,-5496.968392471727,4185.595417313645,21720.465590693133,3.126388037344441e-12,1.2590817277668975e-11,-3.720175897115041e-06,-0.0002927574251856413,0.00018411407604901342,-0.0005592500409647982,-0.00016225264526781302,-1.861093565480587e-05,2.2286421767603315e-05,0.00022231759783153393,0.0005548887491784171,4.9462419696055804e-05,3.5219427303445627e-06,0.023699999999996228,-6830832.12236002
1438,143.79999999999612,-3971.145303856157,-19182.45770319165,1438.3084550449867,3817.6924666155637,3940.0299230787787,12797.196788852376,12198.282303683553,9526.42873284754,-2006.7461921462532,-5496.344287985961,-5496.575942886042,21721.420355699862,21720.858043739783,-44819.79884578764,-25388.9853661738,1437.787109369973,3813.8435788857987,-19952.179985101877,12198.282303683553,11377.742952444618,9523.486409043211,-2009.058030289963,-5496.575942886042,-45047.412645312055,21720.858043739783,-3971.145303856157,70.80673561939261,70.80673561938008,70.80673935841814,70.80703241827702,70.80684906207259,70.80740643496398,70.80756808299634,70.80758669656204,70.80756444672552,70.8073424942513,70.80678851674416,70.80673913550929,70.8067356193957,-24692.32110947245,-3487.2862576959988,-25637.341142595993,4021.4731717467325,1189.9526786227952,17535.432485339614,-32749.376773954253,-16383.946231983447,70.80678851674416,-141.61490694097682,141.6134712387727,212.42274147612042,-212.42080419497216,-70.80673913550929,70.80684906207259,70.80678851674416,-3971.145303856157,-19182.45770319165,248.35577642219152,1437.787109369973,3940.0299230787787,12797.196788852376,12198.282303683553,9526.42873284754,1480.5400655497456,-2009.058030289963,-5496.575942886042,4185.987870360249,21720.858043739783,3.083755473198835e-12,1.2533973858808167e-11,-3.7390380640545118e-06,-0.0002930598588761768,0.00018335620443110656,-0.0005573728913930154,-0.0001616480323605174,-1.8613565700320578e-05,2.2249836518994925e-05,0.00022195247422018838,0.0005539775071383701,4.938123487363555e-05,3.5161135940597887e-06,0.023799999999996223,-6831872.1982900305
1439,143.8999999999961,-3970.7535544226016,-19182.11361891409,1438.1704530196846,3817.554357409869,3940.421216717651,12792.335559164865,12192.045159738262,9526.82047872905,-2006.354446205398,-5495.952541999733,-5496.1841968965655,21721.812105139605,21721.249793179577,-44819.45476151008,-25389.123368199103,1437.6490001642785,3813.7046778011713,-19957.041214789388,12192.045159738262,11369.01638340113,9523.878154984066,-2008.666284303734,-5496.1841968965655,-45047.0208958785,21721.249793179577,-3970.7535544226016,70.81749888974562,70.81749888973312,70.81750264765263,70.81779460104399,70.81761340815906,70.81816890955407,70.81833020206074,70.81834857096744,70.81832635761377,70.81810476894414,70.81755170033371,70.81750240005037,70.81749888974869,-24692.32110947245,-3487.2862576959988,-25637.341142595993,4021.4731717467325,1189.9526786227952,17535.432485339614,-32749.376773954253,-16383.946231983447,70.81755170033371,-141.6364311265579,141.63499777947874,212.45502734399562,-212.4530918497406,-70.81750240005037,70.81761340815906,70.81755170033371,-3970.7535544226016,-19182.11361891409,248.21777439688938,1437.6490001642785,3940.421216717651,12792.335559164865,12192.045159738262,9526.82047872905,1480.9318114906007,-2008.666284303734,-5496.1841968965655,4186.37961979999,21721.249793179577,3.069544618483633e-12,1.2505552149377763e-11,-3.757919515123831e-06,-0.00029195339135412723,0.00018119288492357555,-0.0005555013950129251,-0.0001612925066609705,-1.836890670858793e-05,2.2213353673805614e-05,0.00022158866963195578,0.0005530686104293636,4.93002833366063e-05,3.5103016813309296e-06,0.02389999999999622,-6832910.582724089
1440,143.9999999999961,-3970.3625063641116,-19181.77022694296,1438.0317513281404,3817.415548516243,3940.8118105925564,12787.481510503652,12185.813725101736,9527.21152324642,-2005.9634016288646,-5495.561497377965,-5495.79315227156,21722.203153204282,21721.640841244305,-44819.11136953895,-25389.262069890647,1437.5101912706523,3813.5650769525764,-19961.8952634506,12185.813725101736,11360.289112993498,9524.2691995606,-2008.2752396819662,-5495.79315227156,-45046.629847820004,21721.640841244305,-3970.3625063641116,70.82824452162413,70.82824452161165,70.82824829829525,70.82853759199281,70.82836011235973,70.82891374787752,70.82907496341194,70.82909281084184,70.82907063394171,70.82884940858264,70.82829724569798,70.8282480261122,70.82824452162721,-24692.32110947245,-3487.2862576959988,-25637.341142595993,4021.4731717467325,1189.9526786227952,17535.432485339614,-32749.376773954253,-16383.946231983447,70.82829724569798,-141.65792004252435,141.65648904323578,212.4872605850956,-212.48532348228088,-70.8282480261122,70.82836011235973,70.82829724569798,-3970.3625063641116,-19181.77022694296,248.07907270534517,1437.5101912706523,3940.8118105925564,12787.481510503652,12185.813725101736,9527.21152324642,1481.3228560671341,-2008.2752396819662,-5495.79315227156,4186.770667864667,21721.640841244305,3.083755473198835e-12,1.247713043994736e-11,-3.7766835987440572e-06,-0.00028929369756269807,0.00017747963308067938,-0.0005536355177895302,-0.0001612155344190569,-1.784742990196264e-05,2.2176900131398725e-05,0.0002212253590698765,0.000552162884659424,4.921958577597252e-05,3.504484993754886e-06,0.023999999999996215,-6833947.282673188
1441,144.0999999999961,-3969.9721574562673,-19181.427525056642,1437.892352181372,3817.276042145694,3941.201706922689,12782.634649546782,12179.588012597022,9527.601868624006,-2005.5730561922983,-5495.171151896304,-5495.40280678667,21722.59350211831,21722.031190158385,-44818.768667652635,-25389.401469037417,1437.3706849001035,3813.4247785592092,-19966.742124407472,12179.588012597022,11351.561143446084,9524.659544997165,-2007.8848942003049,-5495.40280678667,-45046.23949891217,21722.031190158385,-3969.9721574562673,70.83897256764165,70.83897256762917,70.83897636301978,70.83926129253861,70.83908922731094,70.83964100253517,70.83980245071595,70.83981946897578,70.8397973283027,70.8395764641744,70.83902520544903,70.83897606637414,70.83897256764482,-24692.32110947245,-3487.2862576959988,-25637.341142595993,4021.4731717467325,1189.9526786227952,17535.432485339614,-32749.376773954253,-16383.946231983447,70.83902520544903,-141.6793737924771,141.67794513527082,212.5194413886675,-212.517498948097,-70.83897606637414,70.83908922731094,70.83902520544903,-3969.9721574562673,-19181.427525056642,247.93967355857663,1437.3706849001035,3941.201706922689,12782.634649546782,12179.588012597022,9527.601868624006,1481.7132015037005,-2007.8848942003049,-5495.40280678667,4187.161016778696,21722.031190158385,3.169020601490047e-12,1.247713043994736e-11,-3.7953906115717473e-06,-0.0002849295188269707,0.00017206522767310162,-0.0005517752242383267,-0.00016144818077634682,-1.7018259825363202e-05,2.2140673081594286e-05,0.0002208641282948065,0.0005512587253662105,4.913907488912628e-05,3.4987293275889897e-06,0.024099999999996204,-6834982.305243565
1442,144.1999999999961,-3969.582505482022,-19181.08551104091,1437.7522577826926,3817.13584050153,3941.5909079199105,12777.794982933709,12173.368035043646,9527.991517078786,-2005.1834076787156,-5494.781503337762,-5495.01315822491,21722.983154098736,21722.42084213886,-44818.4266536369,-25389.541563436094,1437.2304832559391,3813.2837848329305,-19971.581791020544,12173.368035043646,11342.832476975866,9525.049193510748,-2007.4952456417634,-5495.01315822491,-45045.84984693792,21722.42084213886,-3969.582505482022,70.8496830802592,70.84968308024666,70.849686894411,70.84996559726476,70.84980080549693,70.85035072597665,70.85051274912001,70.85052859759075,70.85050649309905,70.8502859900475,70.84973563204633,70.84968657312818,70.84968308026228,-24692.32110947245,-3487.2862576959988,-25637.341142595993,4021.4731717467325,1189.9526786227952,17535.432485339614,-32749.376773954253,-16383.946231983447,70.84973563204633,-141.70079248314653,141.69936616050586,212.55156994430152,-212.54961808894052,-70.84968657312818,70.84980080549693,70.84973563204633,-3969.582505482022,-19181.08551104091,247.79957915989723,1437.2304832559391,3941.5909079199105,12777.794982933709,12173.368035043646,9527.991517078786,1482.1028500172831,-2007.4952456417634,-5495.01315822491,4187.550668759124,21722.42084213886,3.083755473198835e-12,1.2533973858808167e-11,-3.8141643301514705e-06,-0.0002787028537625247,0.0001647917678297972,-0.0005499204797274615,-0.0001620231433605568,-1.5848470738433207e-05,2.2104491705476903e-05,0.00022050305155119077,0.0005503580011634313,4.9058918150990394e-05,3.492865900511788e-06,0.0241999999999962,-6836015.6576403
1443,144.2999999999961,-3969.19354823169,-19180.744182688923,1437.6114703277144,3816.9949457793546,3941.9794157887513,12772.962517265598,12167.153805258058,9528.380470820386,-2004.794453878492,-5494.392549492718,-5494.624204376657,21723.372111355253,21722.809799395425,-44818.08532528492,-25389.682350891075,1437.0895885337643,3813.1420979782715,-19976.414256688655,12167.153805258058,11334.103115792466,9525.438147310972,-2007.106291796719,-5494.624204376657,-45045.46088968759,21722.809799395425,-3969.19354823169,70.86037611178517,70.86037611177278,70.86037994451983,70.86065039375053,70.86049489924966,70.861042970497,70.86120594528946,70.86122024900679,70.86119818065666,70.86097803711726,70.86042857779685,70.86037959937649,70.86037611178826,-24692.32110947245,-3487.2862576959988,-25637.341142595993,4021.4731717467325,1189.9526786227952,17535.432485339614,-32749.376773954253,-16383.946231983447,70.86042857779685,-141.72217621777392,141.72075222355795,212.58364644330305,-212.5816807320209,-70.86037959937649,70.86049489924966,70.86042857779685,-3969.19354823169,-19180.744182688923,247.65879170491908,1437.0895885337643,3941.9794157887513,12772.962517265598,12167.153805258058,9528.380470820386,1482.4918038175067,-2007.106291796719,-5494.624204376657,4187.93962601564,21722.809799395425,3.083755473198835e-12,1.2391865311656147e-11,-3.832747054843821e-06,-0.0002704492306975226,0.0001554945008734876,-0.0005480712473371341,-0.00016297479245963586,-1.4303717335906185e-05,2.2068350133963577e-05,0.00022014353939425746,0.0005494593204105058,4.89784203665522e-05,3.487588230655092e-06,0.024299999999996196,-6837047.3471697625
